Claim_ID,Food_ID,Receiver_ID,Timestamp,Status
590,505,4,2025-03-17 08:39:00,Cancelled
591,723,782,2025-03-20 06:00:00,Completed
592,319,832,2025-03-03 23:50:00,Completed
593,882,743,2025-03-05 23:53:00,Cancelled
594,555,14,2025-03-16 20:01:00,Pending
595,172,861,2025-03-07 15:18:00,Cancelled
596,844,949,2025-03-13 04:06:00,Cancelled
597,599,183,2025-03-13 05:49:00,Pending
598,403,905,2025-03-04 04:55:00,Completed
599,307,86,2025-03-19 18:33:00,Pending
600,910,492,2025-03-17 17:33:00,Cancelled
601,964,458,2025-03-21 03:54:00,Completed
602,165,997,2025-03-19 07:08:00,Cancelled
603,920,766,2025-03-11 07:49:00,Pending
604,522,737,2025-03-11 21:27:00,Completed
605,727,786,2025-03-07 16:35:00,Completed
606,912,192,2025-03-15 01:34:00,Cancelled
607,72,397,2025-03-12 00:38:00,Cancelled
608,570,484,2025-03-08 05:26:00,Cancelled
609,200,227,2025-03-10 03:34:00,Completed
610,151,619,2025-03-14 15:18:00,Cancelled
611,433,567,2025-03-08 05:41:00,Pending
612,92,192,2025-03-13 21:16:00,Completed
613,764,482,2025-03-01 06:01:00,Completed
614,707,90,2025-03-14 13:47:00,Pending
615,821,367,2025-03-05 20:37:00,Completed
616,967,162,2025-03-12 16:05:00,Pending
617,933,68,2025-03-05 14:23:00,Cancelled
618,395,134,2025-03-02 03:19:00,Pending
619,743,725,2025-03-20 07:40:00,Cancelled
620,207,618,2025-03-17 11:24:00,Cancelled
621,175,742,2025-03-19 10:26:00,Pending
622,949,963,2025-03-12 19:13:00,Cancelled
623,400,737,2025-03-14 10:01:00,Cancelled
624,502,524,2025-03-05 16:11:00,Cancelled
625,416,69,2025-03-16 02:15:00,Cancelled
626,823,576,2025-03-21 02:42:00,Pending
627,686,814,2025-03-15 01:36:00,Cancelled
628,906,354,2025-03-17 09:31:00,Pending
629,326,437,2025-03-16 00:43:00,Pending
630,606,905,2025-03-02 15:26:00,Completed
631,862,28,2025-03-19 00:37:00,Pending
632,393,9,2025-03-20 13:40:00,Completed
633,385,440,2025-03-12 13:15:00,Completed
634,435,767,2025-03-08 17:54:00,Pending
635,748,113,2025-03-07 01:36:00,Pending
636,554,144,2025-03-18 17:20:00,Cancelled
637,476,216,2025-03-20 13:06:00,Pending
638,949,687,2025-03-16 05:38:00,Completed
639,233,832,2025-03-06 13:32:00,Cancelled
640,239,944,2025-03-19 01:17:00,Cancelled
641,251,410,2025-03-02 00:21:00,Cancelled
642,113,255,2025-03-20 19:57:00,Pending
643,806,993,2025-03-10 18:38:00,Pending
644,837,800,2025-03-11 04:33:00,Cancelled
645,739,220,2025-03-20 03:23:00,Pending
646,120,713,2025-03-13 13:29:00,Cancelled
647,35,654,2025-03-18 17:53:00,Pending
648,55,1000,2025-03-08 11:56:00,Completed
649,210,43,2025-03-07 17:26:00,Completed
650,421,505,2025-03-12 14:21:00,Completed
651,156,113,2025-03-14 22:38:00,Cancelled
652,932,223,2025-03-05 12:54:00,Pending
653,78,765,2025-03-02 10:50:00,Pending
654,291,158,2025-03-21 00:56:00,Pending
655,215,28,2025-03-11 12:30:00,Completed
656,875,799,2025-03-13 16:14:00,Pending
657,945,220,2025-03-08 12:26:00,Completed
658,232,10,2025-03-01 21:49:00,Pending
659,98,864,2025-03-17 02:31:00,Cancelled
660,912,204,2025-03-08 10:54:00,Cancelled
661,520,560,2025-03-09 02:37:00,Pending
662,600,902,2025-03-18 00:04:00,Completed
663,180,884,2025-03-14 11:47:00,Cancelled
664,866,410,2025-03-19 06:20:00,Cancelled
665,49,314,2025-03-08 19:49:00,Pending
666,749,130,2025-03-15 09:02:00,Pending
667,165,681,2025-03-02 23:27:00,Cancelled
668,86,205,2025-03-10 09:10:00,Cancelled
669,224,570,2025-03-06 03:52:00,Pending
670,349,118,2025-03-10 18:32:00,Cancelled
671,297,610,2025-03-01 01:43:00,Completed
672,903,508,2025-03-19 09:42:00,Completed
673,474,545,2025-03-10 04:05:00,Cancelled
674,861,276,2025-03-10 00:14:00,Cancelled
675,897,53,2025-03-19 06:58:00,Cancelled
676,625,589,2025-03-15 09:58:00,Pending
677,287,663,2025-03-18 11:41:00,Pending
678,56,139,2025-03-10 00:33:00,Pending
679,302,305,2025-03-16 01:38:00,Pending
680,154,785,2025-03-17 14:55:00,Completed
681,334,213,2025-03-11 09:29:00,Cancelled
682,629,937,2025-03-19 06:45:00,Pending
683,195,805,2025-03-13 15:36:00,Pending
684,299,550,2025-03-14 08:30:00,Pending
685,622,235,2025-03-01 08:58:00,Cancelled
686,540,900,2025-03-07 09:12:00,Pending
687,921,536,2025-03-07 20:46:00,Completed
688,854,525,2025-03-18 01:18:00,Completed
689,246,131,2025-03-13 03:31:00,Cancelled
690,85,781,2025-03-09 18:58:00,Completed
691,498,442,2025-03-02 02:18:00,Cancelled
692,500,717,2025-03-14 02:15:00,Pending
693,479,647,2025-03-15 03:55:00,Cancelled
694,529,454,2025-03-01 06:03:00,Completed
695,462,415,2025-03-10 21:12:00,Cancelled
696,634,561,2025-03-12 17:08:00,Cancelled
697,30,132,2025-03-04 17:46:00,Completed
698,633,185,2025-03-03 00:51:00,Cancelled
699,138,233,2025-03-04 15:15:00,Cancelled
700,110,901,2025-03-08 19:12:00,Completed
701,833,15,2025-03-14 16:16:00,Completed
702,83,150,2025-03-11 23:02:00,Cancelled
703,836,742,2025-03-14 10:57:00,Cancelled
704,271,394,2025-03-08 01:33:00,Pending
705,298,174,2025-03-09 07:36:00,Cancelled
706,636,800,2025-03-09 23:19:00,Pending
707,791,877,2025-03-07 10:15:00,Pending
708,999,293,2025-03-18 18:55:00,Pending
709,673,754,2025-03-20 09:11:00,Cancelled
710,599,27,2025-03-16 09:32:00,Pending
711,703,674,2025-03-15 07:35:00,Completed
712,179,505,2025-03-01 01:24:00,Completed
713,973,494,2025-03-07 06:15:00,Completed
714,951,423,2025-03-21 01:57:00,Pending
715,36,668,2025-03-17 14:14:00,Pending
716,696,68,2025-03-03 02:38:00,Cancelled
717,991,149,2025-03-12 17:53:00,Pending
718,626,650,2025-03-14 23:56:00,Completed
719,695,192,2025-03-12 00:06:00,Cancelled
720,502,348,2025-03-15 06:28:00,Cancelled
721,217,844,2025-03-13 15:46:00,Completed
722,898,888,2025-03-15 08:59:00,Completed
723,228,59,2025-03-12 04:00:00,Pending
724,396,747,2025-03-12 02:12:00,Completed
725,784,218,2025-03-20 12:45:00,Pending
726,23,446,2025-03-06 00:25:00,Cancelled
727,47,548,2025-03-17 04:10:00,Cancelled
728,882,810,2025-03-15 11:35:00,Completed
729,308,239,2025-03-16 12:55:00,Pending
730,715,48,2025-03-03 13:52:00,Cancelled
731,403,218,2025-03-17 22:44:00,Completed
732,935,126,2025-03-07 09:52:00,Pending
733,932,843,2025-03-14 21:55:00,Completed
734,224,172,2025-03-18 16:07:00,Cancelled
735,720,608,2025-03-20 06:52:00,Completed
736,84,544,2025-03-14 23:52:00,Completed
737,636,794,2025-03-14 18:09:00,Pending
738,819,482,2025-03-12 23:39:00,Completed
739,230,171,2025-03-02 17:31:00,Completed
740,199,50,2025-03-20 06:16:00,Completed
741,886,842,2025-03-19 09:05:00,Cancelled
742,132,358,2025-03-15 15:01:00,Pending
743,574,996,2025-03-08 15:17:00,Cancelled
744,379,26,2025-03-14 07:15:00,Pending
745,807,317,2025-03-19 19:02:00,Pending
746,385,587,2025-03-19 13:13:00,Pending
747,234,437,2025-03-03 21:37:00,Pending
748,494,395,2025-03-02 21:16:00,Cancelled
749,689,300,2025-03-13 19:23:00,Cancelled
750,931,742,2025-03-19 04:32:00,Completed
751,398,710,2025-03-16 04:56:00,Pending
752,463,777,2025-03-13 23:12:00,Cancelled
753,958,455,2025-03-07 15:56:00,Cancelled
754,997,571,2025-03-20 08:59:00,Completed
755,34,709,2025-03-15 03:13:00,Completed
756,696,418,2025-03-16 09:29:00,Completed
757,352,7,2025-03-13 19:20:00,Completed
758,877,472,2025-03-20 02:09:00,Cancelled
759,174,219,2025-03-18 11:19:00,Cancelled
760,828,212,2025-03-13 16:00:00,Completed
761,205,351,2025-03-12 20:51:00,Completed
762,505,275,2025-03-16 00:02:00,Cancelled
763,331,52,2025-03-13 07:51:00,Cancelled
764,28,788,2025-03-16 04:52:00,Completed
765,168,695,2025-03-17 09:49:00,Pending
766,945,781,2025-03-10 09:20:00,Completed
767,798,355,2025-03-09 18:34:00,Completed
768,939,213,2025-03-18 16:20:00,Pending
769,971,107,2025-03-04 01:25:00,Cancelled
770,917,328,2025-03-11 08:12:00,Completed
771,297,181,2025-03-13 01:15:00,Cancelled
772,926,112,2025-03-04 15:24:00,Completed
773,35,205,2025-03-12 10:01:00,Pending
774,35,479,2025-03-20 12:11:00,Cancelled
775,961,806,2025-03-05 23:56:00,Completed
776,23,559,2025-03-02 00:29:00,Cancelled
777,886,297,2025-03-14 09:47:00,Cancelled
778,241,715,2025-03-11 00:31:00,Pending
779,508,56,2025-03-13 18:28:00,Cancelled
780,16,194,2025-03-08 13:58:00,Pending
781,676,701,2025-03-04 14:26:00,Pending
782,476,181,2025-03-04 19:49:00,Completed
783,485,429,2025-03-15 18:58:00,Cancelled
784,655,381,2025-03-19 22:41:00,Pending
785,981,887,2025-03-15 14:23:00,Pending
786,104,977,2025-03-09 13:13:00,Pending
787,988,590,2025-03-15 04:12:00,Completed
788,253,379,2025-03-19 17:32:00,Completed
789,684,202,2025-03-01 21:34:00,Cancelled
790,30,680,2025-03-05 13:01:00,Completed
791,240,144,2025-03-10 03:33:00,Cancelled
792,775,259,2025-03-12 17:39:00,Completed
793,444,783,2025-03-02 21:12:00,Completed
794,928,318,2025-03-13 16:04:00,Cancelled
795,902,293,2025-03-05 21:45:00,Completed
796,685,410,2025-03-13 00:39:00,Cancelled
797,950,275,2025-03-12 22:59:00,Pending
798,609,735,2025-03-09 10:08:00,Pending
799,487,786,2025-03-06 19:57:00,Completed
800,224,227,2025-03-11 23:55:00,Cancelled
801,131,72,2025-03-04 15:42:00,Completed
802,100,729,2025-03-17 09:35:00,Completed
803,701,240,2025-03-09 14:33:00,Pending
804,614,655,2025-03-21 06:12:00,Cancelled
805,181,348,2025-03-13 11:08:00,Cancelled
806,529,650,2025-03-02 07:54:00,Pending
807,767,742,2025-03-08 17:05:00,Completed
808,243,528,2025-03-01 20:29:00,Pending
809,929,603,2025-03-10 03:05:00,Pending
810,528,281,2025-03-15 06:11:00,Cancelled
811,399,57,2025-03-10 06:39:00,Cancelled
812,820,473,2025-03-07 00:40:00,Pending
813,934,982,2025-03-02 22:20:00,Completed
814,95,438,2025-03-15 18:11:00,Completed
815,243,795,2025-03-18 08:50:00,Completed
816,627,899,2025-03-07 18:11:00,Pending
817,969,800,2025-03-03 16:20:00,Pending
818,797,570,2025-03-10 20:54:00,Completed
819,18,617,2025-03-06 01:36:00,Pending
820,943,869,2025-03-07 18:34:00,Completed
821,590,300,2025-03-11 03:27:00,Cancelled
822,126,122,2025-03-04 06:00:00,Pending
823,96,800,2025-03-07 21:50:00,Cancelled
824,151,508,2025-03-15 05:45:00,Cancelled
825,31,590,2025-03-12 07:28:00,Pending
826,762,965,2025-03-09 09:16:00,Cancelled
827,964,59,2025-03-19 13:26:00,Cancelled
828,598,723,2025-03-04 04:15:00,Pending
829,443,891,2025-03-14 21:42:00,Pending
830,353,706,2025-03-16 12:31:00,Cancelled
831,401,389,2025-03-09 11:43:00,Completed
832,133,128,2025-03-20 08:29:00,Completed
833,214,673,2025-03-11 15:57:00,Cancelled
834,335,439,2025-03-09 00:14:00,Pending
835,203,533,2025-03-07 05:03:00,Pending
836,733,532,2025-03-18 00:13:00,Pending
837,25,228,2025-03-12 14:13:00,Cancelled
838,728,870,2025-03-11 03:05:00,Completed
839,945,72,2025-03-20 08:13:00,Cancelled
840,811,245,2025-03-17 11:00:00,Pending
841,682,195,2025-03-03 00:22:00,Completed
842,812,341,2025-03-14 22:59:00,Cancelled
843,512,102,2025-03-10 01:37:00,Cancelled
844,778,362,2025-03-16 05:59:00,Cancelled
845,70,42,2025-03-09 11:24:00,Pending
846,125,549,2025-03-18 13:25:00,Cancelled
847,682,778,2025-03-07 07:36:00,Cancelled
848,374,419,2025-03-18 18:19:00,Pending
849,647,468,2025-03-14 05:17:00,Pending
850,652,381,2025-03-07 15:57:00,Pending
851,71,164,2025-03-08 16:08:00,Completed
852,66,700,2025-03-18 10:02:00,Cancelled
853,299,378,2025-03-18 09:13:00,Pending
854,173,647,2025-03-08 15:30:00,Completed
855,410,595,2025-03-01 22:24:00,Cancelled
856,294,838,2025-03-18 13:19:00,Completed
857,418,771,2025-03-12 22:10:00,Completed
858,465,145,2025-03-05 07:07:00,Completed
859,3,887,2025-03-13 06:36:00,Cancelled
860,9,345,2025-03-05 09:20:00,Cancelled
861,510,377,2025-03-13 06:11:00,Cancelled
862,839,361,2025-03-19 04:49:00,Cancelled
863,30,16,2025-03-09 22:36:00,Pending
864,962,622,2025-03-09 00:55:00,Cancelled
865,163,694,2025-03-07 15:49:00,Pending
866,461,615,2025-03-01 02:31:00,Completed
867,692,794,2025-03-10 07:01:00,Completed
868,460,361,2025-03-09 02:48:00,Pending
869,935,348,2025-03-11 23:05:00,Cancelled
870,972,228,2025-03-17 18:54:00,Completed
871,786,620,2025-03-08 17:20:00,Cancelled
872,832,302,2025-03-15 15:47:00,Completed
873,558,173,2025-03-17 05:22:00,Pending
874,822,226,2025-03-10 05:50:00,Pending
875,338,848,2025-03-16 13:38:00,Completed
876,696,994,2025-03-10 14:13:00,Cancelled
877,707,637,2025-03-03 23:14:00,Completed
878,544,889,2025-03-14 05:12:00,Cancelled
879,7,825,2025-03-01 01:49:00,Pending
880,751,811,2025-03-10 20:50:00,Cancelled
881,17,647,2025-03-12 19:27:00,Pending
882,565,850,2025-03-12 20:44:00,Completed
883,167,266,2025-03-11 12:45:00,Pending
884,364,493,2025-03-14 15:24:00,Cancelled
885,515,400,2025-03-16 23:58:00,Pending
886,756,973,2025-03-07 02:15:00,Cancelled
887,743,507,2025-03-15 02:19:00,Pending
888,916,738,2025-03-05 01:28:00,Completed
889,632,917,2025-03-08 22:20:00,Cancelled
890,128,276,2025-03-13 08:03:00,Cancelled
891,973,510,2025-03-17 05:08:00,Cancelled
892,456,933,2025-03-04 14:51:00,Pending
893,180,276,2025-03-20 12:02:00,Completed
894,730,903,2025-03-02 11:28:00,Cancelled
895,977,425,2025-03-12 03:28:00,Pending
896,315,768,2025-03-15 06:17:00,Completed
897,929,730,2025-03-13 19:48:00,Completed
898,851,572,2025-03-14 07:54:00,Completed
899,13,28,2025-03-16 06:18:00,Pending
900,545,532,2025-03-03 21:06:00,Completed
901,474,195,2025-03-12 09:04:00,Pending
902,210,852,2025-03-02 17:35:00,Completed
903,413,426,2025-03-18 22:32:00,Cancelled
904,168,561,2025-03-08 21:53:00,Completed
905,380,361,2025-03-05 13:31:00,Pending
906,938,916,2025-03-15 10:50:00,Pending
907,800,934,2025-03-04 03:13:00,Completed
908,762,558,2025-03-05 13:06:00,Completed
909,893,299,2025-03-20 23:39:00,Completed
910,410,424,2025-03-05 14:21:00,Completed
911,355,128,2025-03-08 08:57:00,Pending
912,683,189,2025-03-20 15:37:00,Completed
913,705,957,2025-03-15 22:21:00,Pending
914,950,239,2025-03-18 13:03:00,Completed
915,441,65,2025-03-01 17:46:00,Pending
916,571,472,2025-03-13 03:13:00,Pending
917,109,935,2025-03-03 10:41:00,Completed
918,92,42,2025-03-11 09:59:00,Completed
919,623,841,2025-03-11 18:11:00,Cancelled
920,279,323,2025-03-20 16:37:00,Cancelled
921,826,507,2025-03-05 01:43:00,Completed
922,206,768,2025-03-20 00:57:00,Pending
923,293,276,2025-03-02 22:49:00,Cancelled
924,580,154,2025-03-13 16:32:00,Pending
925,237,985,2025-03-08 05:15:00,Pending
926,43,72,2025-03-06 12:37:00,Cancelled
927,317,407,2025-03-15 13:34:00,Completed
928,41,945,2025-03-20 00:15:00,Pending
929,778,938,2025-03-03 00:57:00,Pending
930,407,371,2025-03-03 10:47:00,Pending
931,616,637,2025-03-04 01:42:00,Completed
932,419,354,2025-03-12 16:39:00,Completed
933,574,301,2025-03-02 06:24:00,Cancelled
934,639,555,2025-03-08 17:07:00,Cancelled
935,520,788,2025-03-17 07:27:00,Cancelled
936,96,170,2025-03-08 01:17:00,Cancelled
937,744,799,2025-03-02 10:22:00,Cancelled
938,977,897,2025-03-11 07:58:00,Cancelled
939,37,512,2025-03-08 15:55:00,Pending
940,911,959,2025-03-05 23:59:00,Completed
941,223,318,2025-03-04 18:16:00,Cancelled
942,189,850,2025-03-01 15:26:00,Completed
943,89,934,2025-03-02 00:43:00,Pending
944,680,817,2025-03-08 00:52:00,Pending
945,989,901,2025-03-16 22:54:00,Cancelled
946,839,324,2025-03-20 13:56:00,Cancelled
947,304,840,2025-03-03 20:13:00,Cancelled
948,156,482,2025-03-14 11:23:00,Completed
949,241,240,2025-03-03 08:53:00,Completed
950,481,298,2025-03-01 03:50:00,Pending
951,236,585,2025-03-18 01:05:00,Completed
952,459,183,2025-03-18 07:49:00,Completed
953,744,686,2025-03-05 20:10:00,Cancelled
954,732,267,2025-03-10 10:04:00,Cancelled
955,492,414,2025-03-14 23:17:00,Completed
956,904,745,2025-03-13 08:36:00,Completed
957,230,625,2025-03-16 20:45:00,Completed
958,601,96,2025-03-12 16:11:00,Cancelled
959,384,31,2025-03-14 12:40:00,Pending
960,292,830,2025-03-15 09:00:00,Completed
961,955,181,2025-03-16 05:05:00,Completed
962,391,308,2025-03-09 00:59:00,Completed
963,397,93,2025-03-07 06:39:00,Cancelled
964,563,451,2025-03-17 10:43:00,Pending
965,285,377,2025-03-04 01:35:00,Pending
966,558,509,2025-03-13 23:25:00,Cancelled
967,890,168,2025-03-12 16:42:00,Pending
968,637,37,2025-03-19 00:50:00,Cancelled
969,836,408,2025-03-16 02:39:00,Cancelled
970,997,497,2025-03-05 02:55:00,Cancelled
971,596,330,2025-03-10 12:51:00,Completed
972,623,87,2025-03-06 04:36:00,Pending
973,284,559,2025-03-08 20:43:00,Pending
974,643,371,2025-03-03 19:08:00,Cancelled
975,226,132,2025-03-01 05:18:00,Cancelled
976,551,409,2025-03-07 12:50:00,Completed
977,853,193,2025-03-05 20:11:00,Pending
978,818,799,2025-03-11 06:11:00,Cancelled
979,855,553,2025-03-07 08:39:00,Completed
980,925,652,2025-03-18 11:35:00,Pending
981,615,839,2025-03-10 15:58:00,Cancelled
982,670,871,2025-03-19 02:27:00,Cancelled
983,300,755,2025-03-18 19:10:00,Pending
984,1,368,2025-03-19 06:19:00,Completed
985,380,113,2025-03-17 22:32:00,Completed
986,915,875,2025-03-05 13:19:00,Completed
987,579,769,2025-03-04 13:27:00,Cancelled
988,272,191,2025-03-04 07:18:00,Pending
989,799,272,2025-03-08 13:03:00,Pending
990,791,943,2025-03-19 15:41:00,Cancelled
991,175,984,2025-03-20 03:50:00,Pending
992,251,394,2025-03-17 10:54:00,Completed
993,635,341,2025-03-19 12:40:00,Cancelled
994,107,93,2025-03-03 22:13:00,Cancelled
995,190,105,2025-03-10 00:46:00,Completed
996,855,211,2025-03-13 19:40:00,Completed
997,980,746,2025-03-17 22:04:00,Cancelled
998,832,967,2025-03-13 18:00:00,Cancelled
999,917,90,2025-03-01 15:31:00,Completed
1000,596,950,2025-03-13 12:51:00,Cancelled
